分類,書名,圖片網址,作者,出版社,出版日期,優惠價,內容,商品連結,也買了
文學小說,仙藥大亨35,https://www.books.com.tw/img/001/092/35/0010923581.jpg,寂寞我獨走,說頻文化,2022/05/06,優惠價：79折 142元,石樾欲借太白城內的星域傳送陣，傳送到天瀾星域的黑蓮星，但掌控陣法的鬼婆將之關閉，並懸賞八級變色蟒的毒囊。為尋八級變色蟒，石樾答應離火道人的邀請，同去擊殺八級雷蚌，以交換他手中的變色蟒。修...more,https://www.books.com.tw/products/0010923581?loc=P_0005_044,"['氣運之主10', '超武醫神45', '玄龍傳說11', '皓玉真仙06', '皓玉真仙05', '盜天傳說31', '公子別秀08', '御獸王24']"
文學小說,氣運之主10,https://www.books.com.tw/img/001/092/35/0010923588.jpg,任我笑,說頻文化,2022/05/04,優惠價：79折 142元,"天帝誤認韓絕是混沌之體，賜予周天淬體法，助其激發潛力，殊不知韓絕是更高層次的星辰鴻蒙體，隨著體質覺醒，迎來爆發式的成長。
在天帝幫助下，韓絕順風順水的過著修煉生活，搖界的氣運與實力也...more",https://www.books.com.tw/products/0010923588?loc=P_0005_045,"['超武醫神45', '仙藥大亨35', '盜天傳說31', '絕世家族18', '玄龍傳說11', '皓玉真仙06', '一品丹仙01', '一品丹仙02', '皓玉真仙05', '極道之主18', '公子別秀08', '御獸王24']"
文學小說,御獸王24,https://www.books.com.tw/img/001/092/35/0010923595.jpg,輕泉流響,說頻文化,2022/05/04,優惠價：79折 142元,"拿到全國大賽冠軍的獎勵，時宇終於能夠實現長久以來的夢想——契約一隻機械寵獸！不過在這之前，他得去找寶石貓拿點資源……
萬事俱備，時宇找上古都大學機械學院的郝院長...more",https://www.books.com.tw/products/0010923595?loc=P_0005_046,"['超武醫神45', '玄龍傳說11', '仙藥大亨35', '氣運之主10', '公子別秀08', '神寵之王71']"
文學小說,一品丹仙01,https://www.books.com.tw/img/001/092/36/0010923605.jpg,八寶飯,說頻文化,2022/05/06,優惠價：79折 142元,"吳升穿越為刺客，成為稷下學宮追殺的虎方餘孽，為了修行，走上煉丹之路，成就天地內丹法。
其間幾經逃亡，建立芒碭山封地，拜入丹宗，參與諸侯征戰，歷經艱險。
後遭降神追捕，逃到天涯海角...more",https://www.books.com.tw/products/0010923605?loc=P_0005_047,['NaN']
文學小說,一品丹仙02,https://www.books.com.tw/img/001/092/36/0010923608.jpg,八寶飯,說頻文化,2022/05/06,優惠價：79折 142元,"為躲避楚國追兵，吳升一路逃亡，輾轉來到雷公山，與到此避難的虎方殘軍共聚一堂，有幸習得重塑氣海的修煉功法，眼看恢復修為有望，豈料異變突起！
虎方軍中出叛賊，雷公山落入楚軍之手，吳升無力...more",https://www.books.com.tw/products/0010923608?loc=P_0005_048,"['一品丹仙01', '氣運之主10', '盜天傳說31']"
文學小說,一個時刻,https://www.books.com.tw/img/001/092/36/0010923670.jpg,何杉,新文潮出版社,2022/05/06,優惠價：9折 225元,《一個時刻》是一個起點。大學畢業後的二十年間，何杉未曾動筆寫過作品，二〇一五年冬季，在臺北西門町的旅店，深夜裡他寫了《後巷》。自那以後，由於各種變故，他穿梭上海與新加坡，出入各種病房，人...more,https://www.books.com.tw/products/0010923670?loc=P_0005_049,"['下雨的人(隨書附贈下雨的人空白手抄本)', '那個字太殘忍我不敢說', '愛的24則運算(二版)', '我只擔心雨會不會一直下到明天早上', '你沒有更好的命運']"
文學小說,我們迷上港劇,https://www.books.com.tw/img/001/092/38/0010923802.jpg,"列當度,嘉安,許思庭,破風",天空數位圖書,2022/05/10,優惠價：9折 306元,在互聯網還未發達的時候，香港只有寥寥幾家的免費電視台。那個年代，找娛樂就這麼簡單，大家日間辛勤工作，下班後就趕著回家追看電視劇；那些日子，電視劇實在成為一股讓人瘋狂的熱潮，也為大家帶來一...more,https://www.books.com.tw/products/0010923802?loc=P_0005_050,['臺灣水果有學問3：麻豆文旦的傳奇']
文學小說,主君的藥引 卷一,https://www.books.com.tw/img/001/092/38/0010923810.jpg,塵泱,藍海文化,2022/05/04,優惠價：95折 266元,"暴君傅臻痼疾纏身，太醫院提出用美人血作藥引……
阮阮：陛下，咱們可以換個地方咬嗎？脖子傷一直難好呢！
 
一道太后懿旨讓原是丫鬟的阮阮變了身分，成為姜家二小姐進宮侍藥，
她知道...more",https://www.books.com.tw/products/0010923810?loc=P_0005_051,"['主君的藥引 卷三(完)', '主君的藥引 卷二', '護妻先爬牆.下', '護妻先爬牆.上', '每天與少爺諜對諜', '【美國康寧 CORELLE】SNOOPY復刻黑白8吋深盤', '金玉良醫(四)', 'JIAGO 北歐六邊形矽膠隔熱墊北歐藍', '金玉良醫(三)']"
文學小說,主君的藥引 卷二,https://www.books.com.tw/img/001/092/38/0010923812.jpg,塵泱,藍海文化,2022/05/04,優惠價：95折 266元,"自從知道自己身上的毒有解，傅臻絕望的心就出現了一絲亮光，
他破天荒拖著病體上朝，先是處置了那些收受賄賂的腐敗大臣，
又不顧眾人反對，雷厲風行推動考選制取代推舉制的政策，
而他...more",https://www.books.com.tw/products/0010923812?loc=P_0005_052,"['主君的藥引 卷三(完)', '主君的藥引 卷一', '護妻先爬牆.下', '護妻先爬牆.上', '每天與少爺諜對諜', '【美國康寧 CORELLE】SNOOPY復刻黑白8吋深盤', '金玉良醫(四)', 'JIAGO 北歐六邊形矽膠隔熱墊北歐藍', '金玉良醫(三)']"
文學小說,主君的藥引 卷三(完),https://www.books.com.tw/img/001/092/38/0010923817.jpg,塵泱,藍海文化,2022/05/04,優惠價：95折 266元,"傅臻一直在準備立阮阮為后的路上努力，
讓她拜御史中丞夫妻為義親，幫忙洗白她被其他人詬病的出身，
讓人為她量身裁製的不是普通春衣，而是皇后朝服，
在某個世家女汙衊她與太醫有染時...more",https://www.books.com.tw/products/0010923817?loc=P_0005_053,"['主君的藥引 卷二', '主君的藥引 卷一', '護妻先爬牆.下', '護妻先爬牆.上', '每天與少爺諜對諜', '【美國康寧 CORELLE】SNOOPY復刻黑白8吋深盤', '金玉良醫(四)', 'JIAGO 北歐六邊形矽膠隔熱墊北歐藍', '金玉良醫(三)']"
