分類,書名,圖片網址,作者,出版社,出版日期,優惠價,內容,商品連結,也買了
電腦資訊,MongoDB 5.x實戰應用,https://www.books.com.tw/img/001/092/31/0010923138.jpg,朱克剛,碁峰,2022/05/05,優惠價：9折 450元,"*以MongoDB5.x最新版指令貫穿全書，並可在6.0RC順利執行
*與Python語言結合，無縫接軌智慧聯網、巨資分析、機器學習等領域
*本書深入淺出，豐富且大量的範例，保證快速掌握MongoDB精髓
...more",https://www.books.com.tw/products/0010923138?loc=P_0005_068,"['Google Apps Script雲端自動化與動態網頁實戰(第二版) (附：近280分鐘影音教學/範例程式檔)', '[MUJI無印良品]聚丙烯檔案盒.標準型.寬.A4.白灰', '行為改變科學的實務設計|活用心理學與行為經濟學 第二版', 'Python 投資停看聽：運用 Open data 打造自動化燈號，學會金融分析精準投資法(iT邦幫忙鐵人賽系列書)', '金融機器學習與資料科學藍圖', 'MIDORI 輕巧索引夾─橘', '金魚都能懂的CSS必學屬性：網頁設計必備寶典(iT邦幫忙鐵人賽系列書)', '零信任網路：在不受信任的網路中建構安全系統', '基礎架構即程式碼|管理雲端伺服器']"
電腦資訊,MOS國際認證應考指南：Microsoft Access Expert (Access and Access 2019) | Exam MO-500,https://www.books.com.tw/img/001/092/42/0010924275.jpg,王仲麒,碁峰,2022/05/20,優惠價：79折 356元,"MicrosoftOfficeSpecialist:AccessExpert(AccessandAccess2019) 
 
★MOS2019AccessExpert認證教材。 
★此測驗證明具有資料庫建立、設計、查詢方面的能力。 
★涵蓋建立和維...more",https://www.books.com.tw/products/0010924275?loc=P_0005_069,"['Microsoft MOS Outlook 2016 原廠國際認證應考指南 (Exam 77─731)', 'Microsoft MOS Excel 2016 Core 原廠國際認證應考指南 (Exam 77─727)', 'Microsoft MOS PowerPoint 2016 原廠國際認證應考指南(Exam 77─729)', 'Microsoft MOS Excel 2016 Expert 原廠國際認證應考指南 (Exam 77─728)']"
電腦資訊,Adobe After Effects ACP 國際認證應考攻略 (適用2020/2021),https://www.books.com.tw/img/001/092/45/0010924534.jpg,碁峰資訊,碁峰,2022/05/09,優惠價：9折 225元,AdobeCertifiedProfessional(ACP)是Adobe官方推出的原廠國際證照，為媒體設計學習者最該必備的原廠證照。能有效驗證個人於AdobeCreativeCloud的核心應用技能已具備相當的熟練度，並藉由各項認證指...more,https://www.books.com.tw/products/0010924534?loc=P_0005_070,['Adobe Illustrator ACP 國際認證應考攻略 (適用2019/2020/2021)']
電腦資訊,Certiport ITS Databases資料庫管理核心能力國際認證應考攻略,https://www.books.com.tw/img/001/092/45/0010924537.jpg,黃信愷,碁峰,2022/05/13,優惠價：9折 225元,InformationTechnologySpecialist（ITS）是由PearsonVUE／Certiport推出符合產業趨勢的資訊科技認證，涵蓋IT資訊技術、資料庫、軟體研發、新興科技四大領域，透過ITS各項認證指標訓練，可驗證考生...more,https://www.books.com.tw/products/0010924537?loc=P_0005_071,['圖解黃帝內經大全：以現代手法詮釋中國傳統醫學的經典巨著，自己的健康自己護!【暢銷增訂版】(附贈24節氣養生祕笈)']
電腦資訊,ESP32物聯網專題製作實戰寶典,https://www.books.com.tw/img/001/092/60/0010926068.jpg,Vedat Ozan Oner,碁峰,2022/06/08,優惠價：79折 490元,"學會使用ESP32開發無線物聯網專題所需的各種開發知識 
 
使用ESP32開發板來開發各種物聯網專案可完整涵蓋感測器到雲端平台之間的安全資料通訊技術，有助於您使用EPS32系統單晶片來開發各種產品級...more",https://www.books.com.tw/products/0010926068?loc=P_0005_072,"['圖解IoT|物聯網的開發技術與原理', 'IoT物聯網應用：使用ESP32開發版與Arduino C程式語言最新版(第二版)', '實戰物聯網|運用ESP32製作厲害又有趣的專題', 'Make： Electronics 圖解電子實驗專題製作(第二版)', 'Flag’s 創客‧自造者工作坊 ESP32 × Python AIoT 大應用']"
電腦資訊,元宇宙：浪潮之巔+無限創新（Metaverse Next Level）,https://www.books.com.tw/img/001/092/13/0010921318.jpg,危文,深智數位,2022/04/20,優惠價：9折 441元,"#2020年五月天線上演唱會全球觀看次數突破3500萬
#2021年EpicGamesCEOTimSweeney拋出元宇宙的概念
#2021年Facebook祖克柏宣布將轉型為元宇宙公司並將Facebook更名為『Meta』
元宇...more",https://www.books.com.tw/products/0010921318?loc=P_0005_073,"['元宇宙Metaverse ：連接虛擬和現實，開啟無限可能性', '加密貨幣的政治與經濟：比特幣、以太坊、穩定幣和臉書幣將如何改變全球金融系統']"
電腦資訊,新時代 乙級電腦軟體應用術科必勝秘笈(使用Access 2016 - Dataset 3) - 最新版(第二版) - 附MOSME行動學習一點通：影音．評量．加值,https://www.books.com.tw/img/001/092/31/0010923114.jpg,孫婉倩,台科大,2022/04/20,優惠價：9折 405元,"1.用理解的方式說明，用最好用的工具解題；用最簡單的方法查詢，用最少的公式完成。
2.以「重點提示」知道題目陷阱所在，以「解題摘要」知道解題順序，可作為考前重點講義。
3.一步一腳印地...more",https://www.books.com.tw/products/0010923114?loc=P_0005_074,['NaN']
電腦資訊,人工智慧入門應用 - 使用RoboMaster S1機甲大師AI智慧機器人 - 附MOSME行動學習一點通：診斷 ‧ 評量,https://www.books.com.tw/img/001/092/37/0010923727.jpg,DJI,台科大,2022/04/27,優惠價：9折 378元,"1.本書內容包含人工智慧、機器人、程式設計、機械等相關知識。
 
2.將機器人理論與程式設計實踐操作結合，並穿插章節活動課與賽事課，使讀者能夠以興趣驅動，並在實踐中培養探索精神。
 
...more",https://www.books.com.tw/products/0010923727?loc=P_0005_075,"['人工智慧應用在我家 ─ 使用KNERON AI Dongle(耐能AI加速棒) ─ 附MOSME行動學習一點通：診斷.評量.影音.擴增.加值', '人工智慧最後的祕密：權力、政治、人類的代價，科技產業和國家機器如何聯手打造AI神話?', '精通機器學習：使用Scikit─Learn， Keras與TensorFlow 第二版', 'TensorFlow 與 Keras：Python 深度學習應用實務', '零基礎入門的機器學習圖鑑：2大類機器學習╳ 17種演算法 ╳ Python基礎教學，讓你輕鬆學以致用']"
電腦資訊,用Python學程式設計運算思維(第二版)(涵蓋ITS Python國際認證模擬試題),https://www.books.com.tw/img/001/092/55/0010925527.jpg,李啟龍,碁峰,2022/06/01,優惠價：79折 332元,"*本書適合想打好Python程式設計基礎者，章節安排由淺而深，以循序漸進的方式來介紹Python程式語言最核心的知識。
*程式範例架構明確，將程式範例分為「程式設計目標」、「參考程式碼」和「程式碼...more",https://www.books.com.tw/products/0010925527?loc=P_0005_076,"['Python零基礎入門班(第三版)：一次打好程式設計、運算思維與邏輯訓練基本功(附160分鐘入門影音教學/範例程式)', '全圖解步驟教學 你的第一本Python入門課', '圖說運算思維與演算邏輯訓練：使用Python', 'Python從初學到生活應用超實務(電腦視覺與AI加強版)：讓Python幫你處理日常生活與工作中繁瑣重複的工作', 'Python 金融分析(第二版)']"
電腦資訊,Google翻譯實作：機器翻譯NLP基礎及模型親手打造,https://www.books.com.tw/img/001/092/13/0010921319.jpg,"肖桐,朱靖波",深智數位,2022/04/20,優惠價：9折 1080元,"★☆★☆★【全中文自然語言處理】★☆★☆★
有了多拉A夢翻譯年糕誰還要找翻譯社？人人都可以當口譯哥！
旅遊網紅用手機環遊世界溝通無礙！
當Google翻譯像空氣一樣自然的存在時，我們仿佛忘了機器翻譯走了幾...more",https://www.books.com.tw/products/0010921319?loc=P_0005_077,['NaN']
