分類,書名,圖片網址,作者,出版社,出版日期,優惠價,內容,商品連結,也買了
漫畫/圖文書,SPY×FAMILY 間諜家家酒 9 (首刷限定版),https://www.books.com.tw/img/001/092/38/0010923896.jpg,遠藤達哉,東立,2022/05/30,優惠價：95折 133元,"約兒vs暗殺者集團的戰鬥進入尾聲…！
另一方面，豪華郵輪上
被人安裝了炸彈－－！
察覺危機的洛伊德與安妮亞
各自盡力解決難題，不過…？...more",https://www.books.com.tw/products/0010923896?loc=P_0005_001,"['SPY×FAMILY 間諜家家酒 8', 'SPY×FAMILY 間諜家家酒 7', 'SPY×FAMILY 間諜家家酒 6', 'SPY×FAMILY 間諜家家酒 4', 'SPY×FAMILY 間諜家家酒 5', 'SPY×FAMILY 間諜家家酒 1', 'SPY×FAMILY 間諜家家酒 3', 'SPY×FAMILY 間諜家家酒 2', '旗艦級相片沖印 4*6吋【受託代銷】', '膽大黨 (首刷限定版) 1', '入間同學入魔了! 4', 'SPY×FAMILY間諜家家酒公式資料手冊：EYES ONLY', '咒術迴戰 19', '【我推的孩子】(05)', '海波追尋的終幕 2 (首刷限定版)', '東京卍復仇者 12 (首刷附錄版)', '魔法少年賈修 完全版 5 (首刷附錄版)', 'ONE PIECE航海王 102 (首刷限定版)', '圖書館的大魔法師 02', '久保同學不放過我 3']"
漫畫/圖文書,我讓最想被擁抱的男人給威脅了 8 (首刷限定版),https://www.books.com.tw/img/001/092/27/0010922768.jpg,桜日梯子,東立,2022/05/25,優惠價：95折 238元,"在這世上只有一個人，
能把我變成野獸。
 
因為戲劇「clear」的拍攝工作，導致高人被牛頭原組盯上。拍攝工作結束後，組員們將高人帶到廢工廠，還不知為何拿著攝影機對準他……
 
...more",https://www.books.com.tw/products/0010922768?loc=P_0005_002,['NaN']
漫畫/圖文書,媽媽的每一天：高木直子陪你一起慢慢長大（首刷高木直子簽名祝福限量印刷扉頁）,https://www.books.com.tw/img/001/092/29/0010922997.jpg,高木直子,大田,2022/05/01,優惠價：79折 261元,"不想錯過女兒的任何一個階段，我們整天都在一起……
一起學習，泡澡時唸浴室的大海報あいうえお；
一起散步，紅燈靠邊停，綠燈直直走，一起看路上的小花小草；
二十四小時，...more",https://www.books.com.tw/products/0010922997?loc=P_0005_003,"['旗艦級相片沖印 4*6吋【受託代銷】', '一個人的第一次(第一次擁有雙書籤版)', '再來一碗：高木直子全家吃飽飽萬歲!', '媽媽的每一天：高木直子手忙腳亂日記', '兒子使用說明書：在你放棄和兒子溝通之前，請先看腦科學專家怎麼說', 'SPY×FAMILY 間諜家家酒 3', '深夜食堂 24', 'SPY×FAMILY 間諜家家酒 1', 'SPY×FAMILY 間諜家家酒 2', 'ONE PIECE航海王 102 (首刷限定版)', 'SPY×FAMILY 間諜家家酒 5', 'SPY×FAMILY 間諜家家酒 4', 'SPY×FAMILY 間諜家家酒 7', 'SPY×FAMILY 間諜家家酒 6', 'SPY×FAMILY 間諜家家酒 8', '已經不是一個人：高木直子40脫單故事', '蛤蟆先生去看心理師(暢銷300萬冊!英國心理諮商經典，附《蛤蟆先生勇氣藏書卡》組)', '六個說謊的大學生【博客來獨家書衣版】(2022年本屋大賞第5名)', '一個人好想吃：高木直子念念不忘，吃飽萬歲!', '在說出再見之前【百萬暢銷小說《在咖啡冷掉之前》迸淚續作】']"
漫畫/圖文書,綠之歌 -收集群風-（台日高度矚目．新銳台灣漫畫家高妍首部長篇作品，上下冊不分售）,https://www.books.com.tw/img/001/092/43/0010924363.jpg,高妍,臉譜,2022/05/25,優惠價：85折 595元,"《挪威的森林》作者、小說家村上春樹
HAPPYEND鼓手、〈收集群風〉作詞人松本隆
──推薦──
「偶然相遇的命運之人，竟讓我的夢境實現；
偶然聽見的遠方之歌，竟把我帶向了世界──」
村上春樹指...more",https://www.books.com.tw/products/0010924363?loc=P_0005_004,"['村上T 我愛的那些T恤', '蟲與歌：市川春子作品集(《寶石之國》作者處女作品集)', '艾笛的永生契約(作者親筆簽名扉頁版+獨家奇幻透卡)', 'SPY×FAMILY 間諜家家酒 9 (首刷限定版)', '誰會愛上你受的傷(作者親簽版，Netflix動畫影集《馬男波傑克》主創首部短篇小說集)', '海波追尋的終幕 2 (首刷限定版)', '南瓜與我的野放生活', '山與林的深處：一位臺裔環境歷史學家的尋鄉之旅，在臺灣的植物、島嶼風光和歷史間探尋家族與自身的來處與記憶', '魔女(全)【五十嵐大介經典代表作】', '貓與海的彼端', '彼岸花盛開之島【台灣獨家書封】(台灣首位，芥川獎得獎作!)', '栞與紙魚子1', '栞與紙魚子2', '驀然回首 全', '洛夫克拉夫特傑作集：星之彩(隨書附贈原畫精緻酷卡)', '捉迷藏(華語版)[精裝]', 'cocoon 繭：沖繩姬百合隊的血色青春', '圖書館的大魔法師 02', '沒有媽媽的超市(中文版隨書附贈全球獨家「兒時回憶」珍藏海報)', '酒店開門之前 卜洛克的作家養成記']"
漫畫/圖文書,守護者【博客來獨家限量：雙英雄＆羅夏墨跡測驗原畫三張海報組】,https://www.books.com.tw/img/001/092/61/0010926134.jpg,艾倫・摩爾,木馬文化,2022/06/08,優惠價：79折 790元,"☆獲得科幻藝術界的至高榮譽——雨果獎（此前從未有漫畫獲得此獎項）
☆DC漫畫必讀25部經典之一！
☆經典神作，時代雜誌評選百大英文小說唯一圖像小說
☆徹底顛覆超級英雄的漫畫，美國漫畫新時代開端的...more",https://www.books.com.tw/products/0010926134?loc=P_0005_005,"['蝙蝠俠：致命玩笑(精裝典藏版)', 'V怪客：英文出版30週年紀念豪華版', '日常運動', '洛夫克拉夫特傑作集：星之彩(隨書附贈原畫精緻酷卡)', '魔法少年賈修 完全版 5 (首刷附錄版)', '膽大黨 (首刷限定版) 1', 'SPY×FAMILY 間諜家家酒 9 (首刷限定版)', '五星物語(14)', '勇者系列紀念設計集DX', '[益生堂] 仙楂粒', 'UBIK尤比克【這部小說無所不能，《銀翼殺手》菲利普.狄克傳世經典】', '不准畫太好：人氣YouTuber的4大繪圖障礙破解術', '綠之歌 ─收集群風─(台日高度矚目.新銳台灣漫畫家高妍首部長篇作品，上下冊不分售)', '魔法少年賈修 完全版 4 (首刷附錄版)', '科多.馬提斯Corto Maltese：鹹海敘事曲', '殺手寓言(05)', '殺手寓言(06)', '村上T 我愛的那些T恤', 'SPY×FAMILY 間諜家家酒 9', '原來你什麼都不想要(博客來獨家作者親簽版)']"
漫畫/圖文書,ONE PIECE航海王 102 (首刷限定版),https://www.books.com.tw/img/001/092/27/0010922784.jpg,尾田榮一郎,東立,2022/05/06,優惠價：95折 119元,復活的魯夫，再次與海道對峙！迎向天王山局面的兩雄戰鬥，最後的勝利將歸誰手？另一方面，夥伴們於各處對付幹部的激戰也即將要分出勝負。和之國篇超精彩佳境！一場爭奪「ONEPIECE」的海上冒險故事！...more,https://www.books.com.tw/products/0010922784?loc=P_0005_006,"['咒術迴戰 19', 'ONE─PUNCH MAN 一拳超人 24', 'ONE PIECE航海王 101 (首刷限定版)', 'ONE PIECE航海王 100', '魔法少年賈修 完全版 4 (首刷附錄版)', 'DRAGON BALL超 七龍珠超 17', '中華小廚師!極 11', 'ONE PIECE航海王 99', 'SPY×FAMILY 間諜家家酒 3', 'SPY×FAMILY 間諜家家酒 1', 'SPY×FAMILY 間諜家家酒 2', 'SPY×FAMILY 間諜家家酒 7', 'SPY×FAMILY 間諜家家酒 5', 'SPY×FAMILY 間諜家家酒 6', 'ONE PIECE航海王 98', 'SPY×FAMILY 間諜家家酒 4', 'SPY×FAMILY 間諜家家酒 8', 'ONE PIECE航海王 101', 'ONE PIECE航海王 96', 'Dr.STONE 新石紀 23']"
漫畫/圖文書,獸人與少年Ω的命定契約 6 (首刷限定版),https://www.books.com.tw/img/001/092/31/0010923171.jpg,羽純ハナ,東立,2022/06/08,優惠價：95折 181元,"「我明明不可能背叛你－－」
 
達特不敢把自己對威爾的碰觸不會產生拒絕反應之事告訴猶達。
猶達對隱瞞了什麼事、態度不對勁的達特感到焦躁，
因此用彷彿責備的方式地抱了他。
...more",https://www.books.com.tw/products/0010923171?loc=P_0005_007,['NaN']
漫畫/圖文書,膽大黨 (首刷限定版) 1,https://www.books.com.tw/img/001/092/44/0010924469.jpg,龍幸伸,東立,2022/06/02,優惠價：95折 124元,"認為幽靈存在但不相信外星人存在，喜歡演員高倉健的綾瀨桃，
班上有一個相信外星人存在但不相信幽靈存在的超自然宅‧高倉健。
兩人為了證明自己的是唯一正解，各自前往兩個靈異聖地，
...more",https://www.books.com.tw/products/0010924469?loc=P_0005_008,"['SPY×FAMILY 間諜家家酒 9 (首刷限定版)', '海波追尋的終幕 2 (首刷限定版)', '魔法少年賈修 完全版 5 (首刷附錄版)', '入間同學入魔了! 4', '進擊的巨人 全彩版 2', '九龍大眾浪漫 2', 'SPY×FAMILY 間諜家家酒 9', '【我推的孩子】(05)', '殺手寓言(05)', '殺手寓言(06)', '地下忍者(04)', '圖書館的大魔法師 02', '天使禁獵區 愛藏版 5 (首刷附錄版)', '殭屍100~在成為殭屍前要做的100件事~ 6', '古見同學是溝通魯蛇。(18)', '通靈童子 & a garden 1 (首刷限定版)', '地獄樂 13完', '星期一的豐滿 青版 3 (首刷限定版)', '五星物語(14)', '水流向大海 1']"
漫畫/圖文書,SPY×FAMILY 間諜家家酒 9,https://www.books.com.tw/img/001/092/38/0010923895.jpg,遠藤達哉,東立,2022/06/02,優惠價：95折 105元,"約兒vs暗殺者集團的戰鬥進入尾聲…！
另一方面，豪華郵輪上
被人安裝了炸彈－－！
察覺危機的洛伊德與安妮亞
各自盡力解決難題，不過…？...more",https://www.books.com.tw/products/0010923895?loc=P_0005_009,"['SPY×FAMILY 間諜家家酒 8', 'SPY×FAMILY 間諜家家酒 7', 'SPY×FAMILY 間諜家家酒 6', 'SPY×FAMILY 間諜家家酒 5', 'SPY×FAMILY 間諜家家酒 4', 'SPY×FAMILY 間諜家家酒 3', 'SPY×FAMILY 間諜家家酒 2', 'SPY×FAMILY 間諜家家酒 1', '膽大黨 (首刷限定版) 1', 'ONE PIECE航海王 102', '被擦掉的初戀 5', '亞爾斯蘭戰記 16', '古見同學是溝通魯蛇。(18)', '葬送的芙莉蓮 6', '咒術迴戰 19', '入間同學入魔了! 4', '勿說是推理(08)', '魔法使的印刷廠 (6) (完)', '【我推的孩子】(05)', '殺手寓言(05)']"
漫畫/圖文書,戀上換裝娃娃 9 (首刷限定版),https://www.books.com.tw/img/001/092/47/0010924780.jpg,福田晋一,東立,2022/06/10,優惠價：95折 162元,"原來大人也會隨身帶著娃娃…
 
海夢增加打工，終於將單眼相機買到手了。難得買下了相機，於是決定以「拍攝方」的身分參加Ｃｏｓ活動。另一方面，新菜則是要在同一場活動上，去與在ＳＮＳ上認...more",https://www.books.com.tw/products/0010924780?loc=P_0005_010,"['SPY×FAMILY 間諜家家酒 9 (首刷限定版)', '戀上換裝娃娃 7', '戀上換裝娃娃 1', '戀上換裝娃娃 2', '戀上換裝娃娃 5', '戀上換裝娃娃 3', '戀上換裝娃娃 4', '戀上換裝娃娃 6', '進擊的巨人 全彩版 2', '五等分的新娘 全彩版 12', '前輩有夠煩 4', '戀上換裝娃娃 8', '膽大黨 (首刷限定版) 1', '關於我在無意間被隔壁的天使變成廢柴這件事 5.5 (首刷限定版)', '救了遇到痴漢的S級美少女才發現是鄰座的青梅竹馬4', '出租女友 24 (首刷限定版)', 'Sword art Online刀劍神域 Progressive 陰沉薄暮的詼諧曲 (1)', 'S級怪獸《貝希摩斯》被誤認成小貓，成為精靈女孩的騎士(寵物)一起生活 2', '入間同學入魔了! 4', '妄想學生會 19']"
漫畫/圖文書,咒術迴戰 19,https://www.books.com.tw/img/001/092/05/0010920522.jpg,芥見下々,東立,2022/05/05,優惠價：85折 85元,虎杖與伏黑試圖替死滅迴游追加新的「總則（RULE）」，製造能脫離的機會。因此，他們盯上了擁有100分的泳者（PLAYER）・日車寬見。但在闖入東京第１結界時，兩人卻分散了。之後雙方各自找到了協力者，...more,https://www.books.com.tw/products/0010920522?loc=P_0005_011,['NaN']
漫畫/圖文書,魔道祖師漫畫版二,https://www.books.com.tw/img/001/092/31/0010923167.jpg,"落地成球,墨香銅臭",平心出版,2022/05/12,優惠價：85折 272元,"大梵山上，魏無羨信手吹出的一段笛曲，
為何會引來藍忘機的注意？
甚至將他帶回姑蘇藍氏？
如今的藍忘機，彷彿變了個人似的，
在房間藏酒、容忍魏無羨一切撒潑胡鬧的行為，
...more",https://www.books.com.tw/products/0010923167?loc=P_0005_012,"['魔道祖師漫畫版 一', 'PASH精選人氣卡漫插畫大集合 2021─2022：魔道祖師', '魔道祖師番外集《陳情令》原著小說', '天官賜福 六(完)', '天官賜福 五', '魔道祖師一(新裝版)《陳情令》 原著小說', 'SPY×FAMILY 間諜家家酒 9 (首刷限定版)', '魔道祖師二(新裝版)《陳情令》 原著小說', '魔道祖師三(新裝版)《陳情令》 原著小說', '天官賜福 (壹)', '第2名的逆襲：WBL2寫真書', '羨雲 ： 魔道祖師動畫美術設定集', 'SKIP. BEAT!華麗的挑戰 47', '戴晨志作品集套書組 (成功，就這一句話+人生有千萬個起跑點)', '被擦掉的初戀 5', 'ONE PIECE航海王 102 (首刷限定版)', '咒術迴戰 19', '請解開故事謎底 01', '張公案 漫畫版 第二輯', '能幹貓今天也憂鬱(03)']"
漫畫/圖文書,星期一的豐滿 青版 3 (首刷限定版),https://www.books.com.tw/img/001/092/34/0010923456.jpg,比村奇石,東立,2022/05/20,優惠價：95折 266元,瀏海終於要畢業了，她宣誓過一定要在高中三年的時間內，讓老師投降對她說出自己的真心話，她到底能不能成功突破老師的心防呢？小愛的媽媽與妹妹在本集正式登場，她們一族的命運又是什麼？前輩誠實面...more,https://www.books.com.tw/products/0010923456?loc=P_0005_013,"['星期一的豐滿 3 (首刷限定版)', '變大了!加油吧同期醬 1 (特裝版)', '加油吧同期醬 1 (特裝版)', '星期一的豐滿 青版 2', 'SPY×FAMILY 間諜家家酒 9 (首刷限定版)', '星期一的豐滿 2', '星期一的豐滿 青版 1', '出租女友 24 (首刷限定版)', 'Fate/kaleid liner 魔法少女☆伊莉雅3rei!! (12)', '平凡職業造就世界最強 12 (豪華首刷限定版)', '膽大黨 (首刷限定版) 1', '繼母的拖油瓶是我的前女友 (6) 那時沒能說出口的六句話', '異世界悠閒農家 (8)', '《馬玉山》高纖蔬菜胚芽(10入)', '【我推的孩子】(05)', '五等分的新娘 全彩版 11', 'UQ HOLDER!悠久持有者 27', '續.魔法科高中的劣等生 魔法人聯社 (2)', '爆肝工程師的異世界狂想曲 (12)', '在異世界獲得超強能力的我，在現實世界照樣無敵 7~等級提升改變人生命運~ (首刷限定版)']"
漫畫/圖文書,五星物語(14),https://www.books.com.tw/img/001/092/53/0010925391.jpg,永野護,尖端,2022/05/31,優惠價：85折 298元,"★上市緊急再版，讀者期待度最高的科幻巨作★
★相隔14年全新世界觀，第14集強棒接力推出★
\激戰！軸心軍VS.芝拉克隊//
\前所未有的大規模GTM戰鬥與FATIMA情報戰//
\〈芝拉克隊篇〉...more",https://www.books.com.tw/products/0010925391?loc=P_0005_014,"['五星物語(13)', 'SPY×FAMILY 間諜家家酒 9 (首刷限定版)', '宇宙兄弟(34)', '殺手寓言(05)', '殺手寓言(06)', '膽大黨 (首刷限定版) 1', '五星物語(12)', '五星物語(11)', 'SPY×FAMILY 間諜家家酒 9', '亞爾斯蘭戰記 16', '機動戰士鋼彈0083 REBELLION (16)', '圖書館的大魔法師 02', '洛夫克拉夫特傑作集：星之彩(隨書附贈原畫精緻酷卡)', 'ONE PIECE航海王 102', '地下忍者(04)', '魔法使的印刷廠 (6) (完)', '魔法少年賈修 完全版 5 (首刷附錄版)', '重版出來!(16)', 'SPY×FAMILY 間諜家家酒 5', 'ONE PIECE航海王 102 (首刷限定版)']"
漫畫/圖文書,黑或白 (6),https://www.books.com.tw/img/001/091/95/0010919516.jpg,さちも,台灣角川,2022/05/26,優惠價：85折 119元,"────你再對我更放縱一點。
經歷遊樂園那場約會之後，
慎跟茂向大眾公開兩人「朋友」的身分。
如此一來於公於私就算走在一起，周圍的人也不會覺得不自然，
兩人過著彷彿夢一般的現實...more",https://www.books.com.tw/products/0010919516?loc=P_0005_015,['NaN']
漫畫/圖文書,星期一的豐滿 3 (首刷限定版),https://www.books.com.tw/img/001/092/34/0010923452.jpg,比村奇石,東立,2022/05/20,優惠價：95折 181元,瀏海終於要畢業了，她宣誓過一定要在高中三年的時間內，讓老師投降對她說出自己的真心話，她到底能不能成功突破老師的心防呢？小愛的媽媽與妹妹在本集正式登場，她們一族的命運又是什麼？前輩誠實面對...more,https://www.books.com.tw/products/0010923452?loc=P_0005_016,"['星期一的豐滿 青版 3 (首刷限定版)', '變大了!加油吧同期醬 1 (特裝版)', '加油吧同期醬 1 (特裝版)', '星期一的豐滿 2', '星期一的豐滿 青版 2', 'SPY×FAMILY 間諜家家酒 9 (首刷限定版)', '出租女友 24 (首刷限定版)', '星期一的豐滿 1', '平凡職業造就世界最強 12 (豪華首刷限定版)', 'UQ HOLDER!悠久持有者 27', '《馬玉山》高纖蔬菜胚芽(10入)', '繼母的拖油瓶是我的前女友 (6) 那時沒能說出口的六句話', '膽大黨 (首刷限定版) 1', '星期一的豐滿 青版 1', '續.魔法科高中的劣等生 魔法人聯社 (2)', 'Fate/kaleid liner 魔法少女☆伊莉雅3rei!! (12)', '【我推的孩子】(05)', '在異世界獲得超強能力的我，在現實世界照樣無敵 7~等級提升改變人生命運~ (首刷限定版)', '轉生史萊姆日記 關於我轉生變成史萊姆這檔事 5', '異世界悠閒農家 (8)']"
漫畫/圖文書,戀愛禁區NO LOVE ZONE3+4特裝版,https://www.books.com.tw/img/001/092/37/0010923764.jpg,DANBI,平心出版,2022/05/19,優惠價：1080元,"韓國人氣爆棚漫畫家DANBI經典辦公室戀情之作，續集再獻！
霸氣寵溺攻╳色氣誘惑受
距離產生美感，但怎麼分隔兩地還有吵不完的架？！
沒有什麼問題是靠啪啪啪無法解決的，如果有，那就再...more",https://www.books.com.tw/products/0010923764?loc=P_0005_017,['NaN']
漫畫/圖文書,ONE PIECE航海王 102,https://www.books.com.tw/img/001/092/27/0010922783.jpg,尾田榮一郎,東立,2022/05/13,優惠價：95折 100元,復活的魯夫，再次與海道對峙！迎向天王山局面的兩雄戰鬥，最後的勝利將歸誰手？另一方面，夥伴們於各處對付幹部的激戰也即將要分出勝負。和之國篇超精彩佳境！一場爭奪「ONEPIECE」的海上冒險故事...more,https://www.books.com.tw/products/0010922783?loc=P_0005_018,"['ONE PIECE航海王 101', 'ONE PIECE航海王 100', 'ONE PIECE航海王 99', 'ONE─PUNCH MAN 一拳超人 24', 'ONE PIECE航海王 98', '亞爾斯蘭戰記 16', '咒術迴戰 19', 'ONE PIECE航海王 97', 'SPY×FAMILY 間諜家家酒 9', 'ONE PIECE航海王 96', 'ONE PIECE航海王 95', '宇宙兄弟(34)', 'ONE PIECE航海王 94', 'DRAGON BALL超 七龍珠超 17', 'ONE PIECE航海王 92', 'UQ HOLDER!悠久持有者 27', 'SPY×FAMILY 間諜家家酒 1', 'SPY×FAMILY 間諜家家酒 9 (首刷限定版)', '王者天下 60', 'ONE PIECE航海王 91']"
漫畫/圖文書,我讓最想被擁抱的男人給威脅了 8,https://www.books.com.tw/img/001/092/27/0010922767.jpg,桜日梯子,東立,2022/06/01,優惠價：95折 133元,"在這世上只有一個人，
能把我變成野獸。
 
因為戲劇「clear」的拍攝工作，導致高人被牛頭原組盯上。拍攝工作結束後，組員們將高人帶到廢工廠，還不知為何拿著攝影機對準他……
 
...more",https://www.books.com.tw/products/0010922767?loc=P_0005_019,['NaN']
漫畫/圖文書,魔法少年賈修 完全版 5 (首刷附錄版),https://www.books.com.tw/img/001/092/47/0010924770.jpg,雷句誠,東立,2022/06/06,優惠價：95折 304元,殘酷的魔鬼戰爭終於進入後半段。還剩下四十名魔鬼，抱持著與更加強悍的敵人戰鬥的覺悟，清人與賈修將繼續向前邁進！在聽說了兩人的傳聞後，一位名叫巴力的惡魔來到了日本。而他壓倒性的強悍，更是讓清...more,https://www.books.com.tw/products/0010924770?loc=P_0005_020,"['膽大黨 (首刷限定版) 1', 'SPY×FAMILY 間諜家家酒 9 (首刷限定版)', '魔法少年賈修 完全版 4 (首刷附錄版)', '結界師 完全版 5 (首刷附錄版)', '水流向大海 1', '守護者【博客來獨家限量：雙英雄&羅夏墨跡測驗原畫三張海報組】', '小書痴的下剋上：為了成為圖書管理員不擇手段!【第五部】女神的化身III', '小書痴的下剋上FANBOOK(5)：為了成為圖書管理員不擇手段!', 'SPY×FAMILY 間諜家家酒 9', 'EDENS ZERO伊甸星原 18', '殺手寓言(05)', '殺手寓言(06)', '五星物語(14)', '海波追尋的終幕 2 (首刷限定版)', '洛夫克拉夫特傑作集：星之彩(隨書附贈原畫精緻酷卡)', '通靈童子 愛藏版 17 (首刷附錄版)', '太陽與月之鋼 1', '家庭教師HITMAN REBORN!愛藏版 12 (首刷附錄版)', '魔法使的印刷廠 (6) (完)', '魔法少年賈修 完全版 3 (首刷附錄版)']"
漫畫/圖文書,魅惑心機 甜蜜陷阱 (2),https://www.books.com.tw/img/001/091/95/0010919537.jpg,貓田米藏,台灣角川,2022/05/26,優惠價：85折 119元,"敗在蜂鳥又慾又甜的技巧下，雨深完全體會到了愉悅的快感。
但最重要的蜂鳥最近卻有夠冷淡…所以乾脆網購解決一切！
買後庭按摩棒！用買來的玩具每晚想著蜂鳥自己來…
而蜂鳥的損友日向就在...more",https://www.books.com.tw/products/0010919537?loc=P_0005_021,['NaN']
漫畫/圖文書,變大了！加油吧同期醬 1 (特裝版),https://www.books.com.tw/img/001/092/37/0010923733.jpg,よむ,東立,2022/05/20,優惠價：95折 390元,在Twitter上爆紅的「加油吧同期醬」系列，繼改編動畫之後終於推出漫畫了！工作勤奮又可愛的同期醬，內心偷偷暗戀同期的男同事卻不敢說出口，只能在內心偷偷妄想一些十八禁場景……但是當同部門的可愛...more,https://www.books.com.tw/products/0010923733?loc=P_0005_022,['NaN']
漫畫/圖文書,你的吻有謊言的味道 6【限】,https://www.books.com.tw/img/001/092/44/0010924401.jpg,サガミワカ,台灣東販,2022/05/26,優惠價：9折 126元,"天敵出現─────！！？
以一位經營者而言優秀得令人畏懼，
但是冷酷薄情、人性有缺陷的青年實業家和智
跟曾以詐欺為業的調酒師槙尾是一對戀人。
關於槙尾過往的風波告一段落...more",https://www.books.com.tw/products/0010924401?loc=P_0005_023,['NaN']
漫畫/圖文書,摸布想自己賺罐罐：黑山的烏鴉原創故事集（隨書附贈「Sitting in 7-11」海報）,https://www.books.com.tw/img/001/092/47/0010924706.jpg,黑山  Kathy Lam,春光,2022/06/02,優惠價：79折 300元,"上班睡覺也不會被老闆罵，因為我是貓咪！
 
§動物插畫新銳DawningCrow黑山的烏鴉第一本故事集§
一次公開15篇從未發表過的漫畫作品！貓咪摸布想打工，竟寫出騙人履歷？
 
【彩蛋無...more",https://www.books.com.tw/products/0010924706?loc=P_0005_024,"['綠之歌 ─收集群風─(台日高度矚目.新銳台灣漫畫家高妍首部長篇作品，上下冊不分售)', '麵包國王套組(綜合口味)：贈台灣限定可愛吐司杯墊', 'SPY×FAMILY 間諜家家酒 9 (首刷限定版)', '不准畫太好：人氣YouTuber的4大繪圖障礙破解術', '[MUJI無印良品]PET無咖啡因博士黑豆茶/500ml', '海波追尋的終幕 2 (首刷限定版)', '就算世界讓你無能為力，仍要堅持到感動自己', '魔法使的印刷廠 (6) (完)', '開飯囉!喵嗚公園(浪浪不餓特裝版)', '【The Chala】裸食燕麥脆片─ 黑糖', '【The Chala】裸食燕麥脆片─ 巧克力', '我家的貓又在幹怪事了。(05)', '今晚有貓伴身邊(2)', '[MUJI無印良品]自由換芯滑順膠墨筆芯/黑0.5mm', '驀然回首 全', '[MUJI無印良品]自由換芯按壓滑順膠墨筆/黑0.5mm', '當世界只剩下貓(10年創新版)：白貓、黑貓、三花貓、橘貓、玳瑁貓……貓形貓色、貓行貓素，人生嘛，就該像貓，能懶散也能優雅。', '【星巴克】家常美式咖啡膠囊 (12顆/12杯)', '咒術迴戰 19', '結果還是做不到']"
漫畫/圖文書,被擦掉的初戀 5,https://www.books.com.tw/img/001/092/44/0010924466.jpg,"或子,ひねくれ渡",東立,2022/06/02,優惠價：95折 95元,"「交往以後，會想要牽手之類的啊─」終於確定兩情相悅的青木和井田。
對此飄飄然的青木，卻因為成績危急，必須上補習班。
他在那裡認識講師岡野，也順便接受了戀愛的講習…？
另外，橋下為...more",https://www.books.com.tw/products/0010924466?loc=P_0005_025,"['SPY×FAMILY 間諜家家酒 9 (首刷限定版)', '海波追尋的終幕 2 (首刷限定版)', '被擦掉的初戀 4', 'SPY×FAMILY 間諜家家酒 9', '變成怪獸的同志(全)', '青與紳士', '膽大黨 (首刷限定版) 1', '魔道祖師漫畫版二', '入間同學入魔了! 4', '咒術迴戰 19', '被擦掉的初戀 1', '被擦掉的初戀 3', '被擦掉的初戀 2', '九龍大眾浪漫 2']"
漫畫/圖文書,GAPS 渴望 全,https://www.books.com.tw/img/001/092/10/0010921026.jpg,里つばめ,東立,2022/05/25,優惠價：95折 133元,溫柔上司長谷川直幸原本過著順遂的人生，但後來被戀人甩了，而且又變得不舉，因此陷入了低潮。之後長谷川在因緣際會下發現了在公司受人景仰的王子殿下片桐聰，其實在私底下是個超級社會敗類，也因此...more,https://www.books.com.tw/products/0010921026?loc=P_0005_026,['NaN']
漫畫/圖文書,圖書館的大魔法師 02,https://www.books.com.tw/img/001/092/45/0010924573.jpg,泉光,四季出版,2022/05/26,優惠價：9折 144元,"日本累積銷售突破730,000冊！
灌注一切努力的時刻到來了！！
席歐離鄉前往圖書之都‧阿富察克。
這趟旅行的目的有三：
一是參觀憧憬已久的中央圖。
二是為了成為卡胡納而參加司書考...more",https://www.books.com.tw/products/0010924573?loc=P_0005_027,"['魔法使的印刷廠 (6) (完)', '圖書館的大魔法師 01', 'SPY×FAMILY 間諜家家酒 9 (首刷限定版)', '膽大黨 (首刷限定版) 1', '【我推的孩子】(05)', '小書痴的下剋上：為了成為圖書管理員不擇手段!【第五部】女神的化身III', '轉生成蜘蛛又怎樣!(11)', '殭屍100~在成為殭屍前要做的100件事~ 6', '小書痴的下剋上FANBOOK(5)：為了成為圖書管理員不擇手段!', '海波追尋的終幕 2 (首刷限定版)', '星期一的豐滿 青版 3 (首刷限定版)', '五星物語(14)', '入間同學入魔了! 4', '綠之歌 ─收集群風─(台日高度矚目.新銳台灣漫畫家高妍首部長篇作品，上下冊不分售)', '結界師 完全版 5 (首刷附錄版)', '死神少爺與黑女僕 13', '天才小釣手 愛藏版 10', '殺手寓言(05)', '殺手寓言(06)', '九龍大眾浪漫 2']"
