分類,書名,圖片網址,作者,出版社,出版日期,優惠價,內容,商品連結,也買了
考試用書,會計學概要,https://www.books.com.tw/img/001/092/37/0010923787.jpg,"孫妙雪,蔡瑞祥",高點,2022/04/25,優惠價：95折 646元,作者依據多年的教學經驗，將會計學必考的重要觀念、題型融合最新會計準則公報，以淺顯易懂、深入淺出的方式整編而成。本書全面依IFRSs的規定配合考選部之命題大綱編著，書中提供最新試題及解答，讀者...more,https://www.books.com.tw/products/0010923787?loc=P_0005_093,"['租稅申報實務', '記帳相關法規概要', '稅務相關法規概要', '[星巴克]酸奶洋蔥爆米花']"
考試用書,法學緒論-12大常考法規-司法特考四等(保成),https://www.books.com.tw/img/001/092/38/0010923877.jpg,棋許,志光教育保成數位出版,2022/04/22,優惠價：79折 198元,"加值課程
本書有影音課程，請參封面QRCODE
適用對象
司特四等要考法學知識的同學
使用功效
完整分析近10年司法四等試題，協助考生明瞭考點所在。將常考、必背的法規條文羅列出...more",https://www.books.com.tw/products/0010923877?loc=P_0005_094,['憲法─2大命題重點─司法特考四等(保成)(二版)']
考試用書,【最詳盡試題解析】2023全新 初考五等「歷屆題庫完全攻略」：英文(總題數1930題),https://www.books.com.tw/img/001/092/48/0010924813.jpg,徐萍,宏典文化,2022/05/13,優惠價：79折 490元,"★最詳盡試題解析：2023全新大改版★ 
 
宏典文化初考／五等「歷屆題庫完全攻略」系列－收錄題數最多，解析最完整，十年來協助無數考生金榜題名。是您備戰初考／五等時，手邊絕不可或缺的「考古題...more",https://www.books.com.tw/products/0010924813?loc=P_0005_095,"['【最詳盡試題解析】2023全新 初考五等「歷屆題庫完全攻略」：國文(總題數3810題)', '【最詳盡試題解析】2023全新 初考五等「歷屆題庫完全攻略」：最新公民(總題數1890題)']"
考試用書,2022年自來水公司【自來水評價人員題庫制霸（共同科目三合一）】（三合一高效測驗題本．最新考題精準剖析）(7版),https://www.books.com.tw/img/001/092/48/0010924822.jpg,"胡劭安,廖震,李杰",鼎文,2022/05/16,優惠價：79折 427元,"☆對應最新考制科目☆
☆考前衝刺必備用書☆
☆最新試題完整精解☆
☆共同科目一網打盡☆
※本書編輯特色說明※
本書係專為報考台灣自來水公司評價職位人員甄試的考生，所精心編寫的模擬...more",https://www.books.com.tw/products/0010924822?loc=P_0005_096,"['2022行政學概要(台電綜合行政/台水營運士行政)(收錄歷屆試題共300題，題題詳解)(九版)', '國營事業「搶分系列」【財務管理】(重點菁華複習，大量相關試題)(8版)', '國營事業「搶分系列」【英文】(國營單字片語一把罩，最新歷屆試題全解析)(15版)', '國營事業招考、自來水評價人員、台電新進僱員【法學緒論(含法律常識)題庫：精選題庫‧完全攻略】(應考題型分析.核心試題演練)(10版)', '國營事業「搶分系列」【法學緒論(含法律常識)】(PTT上榜考生強力推薦!最新試題精準解析)(11版)']"
考試用書,憲法實務與學說對話解題書,https://www.books.com.tw/img/001/092/50/0010925024.jpg,嶺律師,高點,2022/05/11,優惠價：95折 523元,《憲法實務與學說對話解題書》除以最新釋憲實務建構憲法體系外，亦針對司律考生較難掌握之議題，有針對性的教學與訓練，兼顧質的深化與量的厚度。是一本可作為特殊解題書、憲法最新資料增補、憲法爭點...more,https://www.books.com.tw/products/0010925024?loc=P_0005_097,['憲法PLUS題型破解']
考試用書,國家考試申論題作答技巧暨範例、空白模擬試卷(保成),https://www.books.com.tw/img/001/092/60/0010926033.jpg,保成,志光教育保成數位出版,2022/05/19,優惠價：95折 47元,"◆行家練筆首選最超值
◆完全仿照最新申論題試卷製作
◆在家即可實戰演練申論式考題
◆熱銷突破十萬份，好評不斷
保成首創～完全擬真！依據考選部最新公布之「申論題試卷範例」同規格製...more",https://www.books.com.tw/products/0010926033?loc=P_0005_098,"['逢考必中：海邊小孩變全國榜眼的考試必勝法!金牌律師小考大考都在用的高分寶典', '拆解考試的技術：輕鬆高分錄取的黃金學習頻率、讀書筆記技巧', '學習歷程檔案一點通：從定向到歷程檔案一本搞定[高中生撰寫學習歷程工具書](2版)', '一次通過的超速考試法：考試之神的應考戰略，學生、公職、專業證照短期考取', '國考歐趴：心理+技巧鍛鍊.陪考教練教你四個月考上國考!(一品)']"
考試用書,古文30輕鬆讀 飆分複習測驗卷（108課綱）,https://www.books.com.tw/img/001/092/16/0010921638.jpg,廖筱雯,鴻漸文化,2022/04/20,優惠價：9折 108元,"本測驗卷依《古文30輕鬆讀》所輯選文挑選經典試題，
完全符合最新考試題型與考情趨勢！
更超值附上一回「擬真國寫考題」，
讓學子能在進行練習仿真模擬題的過程中，累積實戰經驗！
 
●由歷屆經典...more",https://www.books.com.tw/products/0010921638?loc=P_0005_099,['NaN']
考試用書,2022公幼教保員專業科目關鍵突破：依最新考試命題要點編寫［十一版］（公幼教保員）,https://www.books.com.tw/img/001/092/26/0010922673.jpg,謝坤鐘,千華數位文化,2022/04/20,優惠價：79折 498元,"◎依最新考試命題要點編寫！
◎重點彙集統整，架構清晰，條理分明！
◎最新試題名師精解‧公幼教保必備秘笈！
近幾年來，幼兒照顧與教育是國人與政府在社會福利政策議題上共同的話題，尤其在...more",https://www.books.com.tw/products/0010922673?loc=P_0005_100,"['世界地圖書：把書變成地球儀!', '2021幼兒園幼教師類教師檢定通關寶典──重點整理+模擬試題+歷年試題：收錄選擇、是非、綜合模擬題型[六版](教師資格檢定/教師甄試)', '新日檢完勝500題N4─N5：文字.語彙.文法', '申請入學贏在書審與面試：附：百字簡述、課程學習成果、高中自主學習計畫、多元表現綜整心得、高中學習歷程反思、就讀動機、未來學習計畫與生涯規劃、自傳、自我介紹、面試等實用範例，適用學測、統測 ：【掌握全書要領，你也可以正取前10】(2版)']"
考試用書,【最新版】銀行招考[臺灣銀行/土地銀行]5合1套書【FIT精熟AA級見證】,https://www.books.com.tw/img/001/092/37/0010923715.jpg,三民名師群,三民輔考,2022/04/29,優惠價：75折 1838元,"》最新命題趨勢．臺灣銀行、土地銀行專用套書
》銀行考科：國文．英文．會計學．貨幣銀行學．票據法
》113份試題淬鍊，銀行考古題專業詳解
》贈銀行法典：含票據、銀行、洗錢防制相關法規...more",https://www.books.com.tw/products/0010923715?loc=P_0005_001,"['2022細說金融基測/銀行招考套書(二)【銀行專業英文+會計學+貨幣銀行學+票據法】', '金融基測/銀行招考：英文【考前衝刺1052題】', '銀行招考[共同+專業]歷屆試題套書(2561道試題100%詳解)', '2022金融基測/銀行招考：會計學【關鍵考題1257題】(贈面試技巧課程)(十六版)', '2022細說金融基測/銀行招考：銀行專業英文【一定會考的1000單字100片語60文法】']"
考試用書,憲法-2大命題重點-司法特考四等(保成)(二版),https://www.books.com.tw/img/001/092/38/0010923875.jpg,郭羿,志光教育保成數位出版,2022/04/22,優惠價：79折 198元,"加值課程
加值影音課程，請參封面QRCODE
適用對象
司特四等要考法學知識的同學
使用功效
完整分析近10年司法四等試題，協助考生明瞭考點所在。將常考的概念列出來，並附上經典...more",https://www.books.com.tw/products/0010923875?loc=P_0005_002,['法學緒論─12大常考法規─司法特考四等(保成)']
